model,sec_condition,class_id,class_name,retention_masked,mass_clean_masked,conf_threshold
SegFormer-B5,Night-FOGGY,14,truck,0.7825839425166637,384668.0,0.8
SegFormer-B5,Night-FOGGY,15,bus,0.8167006109979633,491.0,0.8
SegFormer-B5,Night-FOGGY,16,train,0.0,21494.0,0.8
SegFormer-B5,Night-FOGGY,17,motorcycle,0.5869732494455258,22093.0,0.8
SegFormer-B5,Night-FOGGY,18,bicycle,0.6854366156924396,48979.0,0.8
SegFormer-B5,Night-RAIN,0,road,0.9733799681867014,54520596.0,0.8
SegFormer-B5,Night-RAIN,1,sidewalk,0.7586586547749078,4922849.0,0.8
SegFormer-B5,Night-RAIN,2,building,0.9579516806735203,25181601.0,0.8
SegFormer-B5,Night-RAIN,3,wall,0.7813119204838226,3442419.0,0.8
SegFormer-B5,Night-RAIN,4,fence,0.8408754356244887,2063704.0,0.8
SegFormer-B5,Night-RAIN,5,pole,0.7345902964317108,1384501.0,0.8
SegFormer-B5,Night-RAIN,6,traffic light,0.3292667359629447,54837.0,0.8
SegFormer-B5,Night-RAIN,7,traffic sign,0.49122973858281027,189276.0,0.8
SegFormer-B5,Night-RAIN,8,vegetation,0.8989184392055144,23534322.0,0.8
SegFormer-B5,Night-RAIN,9,terrain,0.7407417839630576,2520680.0,0.8
SegFormer-B5,Night-RAIN,10,sky,0.06999612473835429,48812188.0,0.8
SegFormer-B5,Night-RAIN,11,person,0.8967354900445328,135855.0,0.8
SegFormer-B5,Night-RAIN,12,rider,0.8310464145090085,25143.0,0.8
SegFormer-B5,Night-RAIN,13,car,0.9422760702304109,4005843.0,0.8
SegFormer-B5,Night-RAIN,14,truck,0.7822277912381587,384668.0,0.8
SegFormer-B5,Night-RAIN,15,bus,0.0,491.0,0.8
SegFormer-B5,Night-RAIN,16,train,0.0,21494.0,0.8
SegFormer-B5,Night-RAIN,17,motorcycle,0.7918345177205449,22093.0,0.8
SegFormer-B5,Night-RAIN,18,bicycle,0.6990138630841789,48979.0,0.8
SegFormer-B5,Sunset-EXTRASUNNY,0,road,0.984508111393353,54520596.0,0.8
SegFormer-B5,Sunset-EXTRASUNNY,1,sidewalk,0.8716992944532729,4922849.0,0.8
SegFormer-B5,Sunset-EXTRASUNNY,2,building,0.9643602485799057,25181601.0,0.8
SegFormer-B5,Sunset-EXTRASUNNY,3,wall,0.8284598708059652,3442419.0,0.8
SegFormer-B5,Sunset-EXTRASUNNY,4,fence,0.8116062187212895,2063704.0,0.8
SegFormer-B5,Sunset-EXTRASUNNY,5,pole,0.9103373706483419,1384501.0,0.8
SegFormer-B5,Sunset-EXTRASUNNY,6,traffic light,0.6854678410562212,54837.0,0.8
SegFormer-B5,Sunset-EXTRASUNNY,7,traffic sign,0.7161922272237368,189276.0,0.8
SegFormer-B5,Sunset-EXTRASUNNY,8,vegetation,0.9721307883864255,23534322.0,0.8
SegFormer-B5,Sunset-EXTRASUNNY,9,terrain,0.4833449704048114,2520680.0,0.8
SegFormer-B5,Sunset-EXTRASUNNY,10,sky,0.964510728345142,48812188.0,0.8
SegFormer-B5,Sunset-EXTRASUNNY,11,person,0.9274741452283685,135855.0,0.8
SegFormer-B5,Sunset-EXTRASUNNY,12,rider,0.9124209521536809,25143.0,0.8
SegFormer-B5,Sunset-EXTRASUNNY,13,car,0.9533953277749527,4005843.0,0.8
SegFormer-B5,Sunset-EXTRASUNNY,14,truck,0.7756272941861553,384668.0,0.8
SegFormer-B5,Sunset-EXTRASUNNY,15,bus,0.9613034623217923,491.0,0.8
SegFormer-B5,Sunset-EXTRASUNNY,16,train,0.24043919233274402,21494.0,0.8
SegFormer-B5,Sunset-EXTRASUNNY,17,motorcycle,0.8388629882768298,22093.0,0.8
SegFormer-B5,Sunset-EXTRASUNNY,18,bicycle,0.7249637599787664,48979.0,0.8
SegFormer-B5,Sunset-FOGGY,0,road,0.9825152314916,54520596.0,0.8
SegFormer-B5,Sunset-FOGGY,1,sidewalk,0.7789759547774063,4922849.0,0.8
SegFormer-B5,Sunset-FOGGY,2,building,0.9217910330641804,25181601.0,0.8
SegFormer-B5,Sunset-FOGGY,3,wall,0.6405524719681132,3442419.0,0.8
SegFormer-B5,Sunset-FOGGY,4,fence,0.7600833259033272,2063704.0,0.8
SegFormer-B5,Sunset-FOGGY,5,pole,0.8507982298315422,1384501.0,0.8
SegFormer-B5,Sunset-FOGGY,6,traffic light,0.5919543373999308,54837.0,0.8
SegFormer-B5,Sunset-FOGGY,7,traffic sign,0.6460935353663433,189276.0,0.8
SegFormer-B5,Sunset-FOGGY,8,vegetation,0.8964168587478322,23534322.0,0.8
SegFormer-B5,Sunset-FOGGY,9,terrain,0.43709356205468364,2520680.0,0.8
SegFormer-B5,Sunset-FOGGY,10,sky,0.8198983827563723,48812188.0,0.8
SegFormer-B5,Sunset-FOGGY,11,person,0.894313790438335,135855.0,0.8
SegFormer-B5,Sunset-FOGGY,12,rider,0.8917790239828183,25143.0,0.8
SegFormer-B5,Sunset-FOGGY,13,car,0.9416512329614516,4005843.0,0.8
SegFormer-B5,Sunset-FOGGY,14,truck,0.8103845393950108,384668.0,0.8
SegFormer-B5,Sunset-FOGGY,15,bus,0.0,491.0,0.8
SegFormer-B5,Sunset-FOGGY,16,train,0.011026332930120033,21494.0,0.8
SegFormer-B5,Sunset-FOGGY,17,motorcycle,0.8688724935499932,22093.0,0.8
SegFormer-B5,Sunset-FOGGY,18,bicycle,0.7513424120541456,48979.0,0.8
SegFormer-B5,Sunset-RAIN,0,road,0.98381362155322,54520596.0,0.8
SegFormer-B5,Sunset-RAIN,1,sidewalk,0.7165887070677975,4922849.0,0.8
SegFormer-B5,Sunset-RAIN,2,building,0.9293457552599614,25181601.0,0.8
SegFormer-B5,Sunset-RAIN,3,wall,0.674261035626401,3442419.0,0.8
SegFormer-B5,Sunset-RAIN,4,fence,0.8791178386047611,2063704.0,0.8
SegFormer-B5,Sunset-RAIN,5,pole,0.8046646409067238,1384501.0,0.8
SegFormer-B5,Sunset-RAIN,6,traffic light,0.6722286047741488,54837.0,0.8
SegFormer-B5,Sunset-RAIN,7,traffic sign,0.7720630190832435,189276.0,0.8
SegFormer-B5,Sunset-RAIN,8,vegetation,0.9344410261744528,23534322.0,0.8
SegFormer-B5,Sunset-RAIN,9,terrain,0.6483385435676088,2520680.0,0.8
SegFormer-B5,Sunset-RAIN,10,sky,0.9802566522934805,48812188.0,0.8
SegFormer-B5,Sunset-RAIN,11,person,0.9280482867763424,135855.0,0.8
SegFormer-B5,Sunset-RAIN,12,rider,0.8855745137811717,25143.0,0.8
SegFormer-B5,Sunset-RAIN,13,car,0.890712891144261,4005843.0,0.8
SegFormer-B5,Sunset-RAIN,14,truck,0.803154928405794,384668.0,0.8
SegFormer-B5,Sunset-RAIN,15,bus,0.42973523421588594,491.0,0.8
SegFormer-B5,Sunset-RAIN,16,train,0.0,21494.0,0.8
SegFormer-B5,Sunset-RAIN,17,motorcycle,0.7931924138867514,22093.0,0.8
SegFormer-B5,Sunset-RAIN,18,bicycle,0.619183731803426,48979.0,0.8
