model,sec_condition,class_id,class_name,retention_masked,mass_clean_masked,conf_threshold
Mask2Former-Swin-S,Night-FOGGY,2,building,0.9198177676537586,17617070.0,0.8
Mask2Former-Swin-S,Night-FOGGY,3,wall,0.8034089665750755,1937596.0,0.8
Mask2Former-Swin-S,Night-FOGGY,4,fence,0.6725260779440773,1435696.0,0.8
Mask2Former-Swin-S,Night-FOGGY,5,pole,0.5011404987586904,823324.0,0.8
Mask2Former-Swin-S,Night-FOGGY,6,traffic light,0.5770532603285217,40180.0,0.8
Mask2Former-Swin-S,Night-FOGGY,7,traffic sign,0.11781244367903558,249685.0,0.8
Mask2Former-Swin-S,Night-FOGGY,8,vegetation,0.6999216767557359,18016363.0,0.8
Mask2Former-Swin-S,Night-FOGGY,9,terrain,0.6797158993927943,2366908.0,0.8
Mask2Former-Swin-S,Night-FOGGY,10,sky,0.497272659013403,42951175.0,0.8
Mask2Former-Swin-S,Night-FOGGY,11,person,0.751254226196968,73352.0,0.8
Mask2Former-Swin-S,Night-FOGGY,12,rider,0.4663901336987519,27001.0,0.8
Mask2Former-Swin-S,Night-FOGGY,13,car,0.8065882908713771,3141361.0,0.8
Mask2Former-Swin-S,Night-FOGGY,14,truck,0.8835960734531945,333219.0,0.8
Mask2Former-Swin-S,Night-FOGGY,15,bus,0.0,125780.0,0.8
Mask2Former-Swin-S,Night-FOGGY,16,train,0.0,10965.0,0.8
Mask2Former-Swin-S,Night-FOGGY,17,motorcycle,0.0,11550.0,0.8
Mask2Former-Swin-S,Night-FOGGY,18,bicycle,0.5226742802759934,21015.0,0.8
Mask2Former-Swin-S,Night-RAIN,0,road,0.9908086824120519,41827409.0,0.8
Mask2Former-Swin-S,Night-RAIN,1,sidewalk,0.7989560525831022,808853.0,0.8
Mask2Former-Swin-S,Night-RAIN,2,building,0.9466414108589,17617070.0,0.8
Mask2Former-Swin-S,Night-RAIN,3,wall,0.8477778649419178,1937596.0,0.8
Mask2Former-Swin-S,Night-RAIN,4,fence,0.7820053827551237,1435696.0,0.8
Mask2Former-Swin-S,Night-RAIN,5,pole,0.6624330154349928,823324.0,0.8
Mask2Former-Swin-S,Night-RAIN,6,traffic light,0.29325535092085614,40180.0,0.8
Mask2Former-Swin-S,Night-RAIN,7,traffic sign,0.17110359052406032,249685.0,0.8
Mask2Former-Swin-S,Night-RAIN,8,vegetation,0.8165756318297983,18016363.0,0.8
Mask2Former-Swin-S,Night-RAIN,9,terrain,0.8508936553512008,2366908.0,0.8
Mask2Former-Swin-S,Night-RAIN,10,sky,0.3676262407256612,42951175.0,0.8
Mask2Former-Swin-S,Night-RAIN,11,person,0.6773366779365253,73352.0,0.8
Mask2Former-Swin-S,Night-RAIN,12,rider,0.6821228843376171,27001.0,0.8
Mask2Former-Swin-S,Night-RAIN,13,car,0.7824153288972518,3141361.0,0.8
Mask2Former-Swin-S,Night-RAIN,14,truck,0.8972447549509481,333219.0,0.8
Mask2Former-Swin-S,Night-RAIN,15,bus,0.0,125780.0,0.8
